Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_up_20_2,BB_dn_20_2,BB_width_20_2,headline_count,sent_compound_mean
2015-01-02 00:00:00+00:00,104.72289276123047,104.72289276123047,102.60262298583984,103.98540496826172,11783333,,,103.98540496826172,103.98540496826172,,0.0,0.0,0.0,,,,1.0,0.0
2015-01-05 00:00:00+00:00,104.63070678710938,106.29004669189453,103.98540496826172,104.63070678710938,23657688,,,104.08468217116136,104.03320510299118,,0.05147706817018616,0.010295413634037232,0.04118165453614893,,,,0.0,
2015-01-06 00:00:00+00:00,105.09163665771484,111.08370208740234,104.72289276123047,110.62277221679688,47380755,,,105.0905421781822,104.5213211854953,,0.5692209926869083,0.12208052944461145,0.44714046324229684,,,,1.0,0.6588
2015-01-07 00:00:00+00:00,113.84927368164062,114.77112579345703,113.01959991455078,114.67893981933594,44327302,,,106.56568027682124,105.2737373805946,,1.2919428962266437,0.3560530028010179,0.9358898934256258,,,,0.0,
2015-01-08 00:00:00+00:00,117.53669738769531,117.8132553100586,115.78517150878906,117.35232543945312,38660017,,,108.22516414799537,106.1684476071767,,2.0567165408186696,0.6961857104045482,1.3605308304141213,,,,2.0,0.2377
2015-01-09 00:00:00+00:00,118.91947937011719,118.91947937011719,116.61483764648438,117.26013946533203,34541307,,,109.61516035066255,106.99005441148451,99.47580653451995,2.6251059391780416,1.081969756159247,1.5431361830187946,,,,3.0,0.22036666666666668
2015-01-12 00:00:00+00:00,118.91947937011719,118.91947937011719,116.3382797241211,117.16795349121094,19396698,,,110.77712852613153,107.74397286183462,98.91740193449795,3.0331556642969133,1.4722069377867804,1.560948726510133,,,,5.0,0.0
2015-01-13 00:00:00+00:00,115.50861358642578,118.27418518066406,115.41642761230469,117.8132553100586,18270876,,,111.85960956981262,108.48984563577713,98.9613542432436,3.3697639340354897,1.8517183370365224,1.5180455969989672,,,,2.0,0.10115
2015-01-14 00:00:00+00:00,116.79920959472656,117.7210693359375,115.3242416381836,116.15391540527344,18271542,,,112.52027200603736,109.05755450759168,88.95984345497138,3.4627174984456843,2.173918169318355,1.2887993291273294,,,,1.0,-0.6908
2015-01-15 00:00:00+00:00,115.41642761230469,117.07576751708984,114.40238189697266,116.98358154296875,17358861,,,113.20693501171911,109.64466762132331,89.52963312092598,3.562267390395803,2.451588013533845,1.1106793768619583,,,,0.0,
2015-01-16 00:00:00+00:00,115.2320556640625,115.2320556640625,112.09774780273438,112.37429809570312,27365685,,,113.07883702463972,109.84686247127736,68.40675621942809,3.231974553362363,2.6076653214995487,0.6243092318628145,,,,1.0,0.0
2015-01-19 00:00:00+00:00,114.58675384521484,115.41642761230469,112.6508560180664,113.38834381103516,23426131,,,113.12645345331595,110.10919442237054,70.07926104798497,3.017259030945411,2.6895840633887214,0.32767496755668946,,,,1.0,0.3612
2015-01-20 00:00:00+00:00,113.84927368164062,115.04768371582031,113.66490173339844,114.40238189697266,11058130,,,113.32275013695543,110.4272083093781,71.69305322480781,2.8955418275773326,2.7307756162264436,0.16476621135088898,,,,1.0,0.0516
2015-01-21 00:00:00+00:00,116.3382797241211,118.8272933959961,115.41642761230469,118.6429214477539,36652734,,,114.14123803092443,111.0357796529615,77.22507397483487,3.1054583779629326,2.8057121685737414,0.29974620938919116,,,,2.0,0.0
2015-01-22 00:00:00+00:00,120.3022689819336,121.68505096435547,119.56478118896484,121.3163070678711,42375151,,,115.2450948058393,111.79730020221406,79.89294272527464,3.4477946036252405,2.934128655584041,0.5136659480411994,,,,0.0,
2015-01-23 00:00:00+00:00,124.08187866210938,124.35843658447266,120.85537719726562,122.33035278320312,32505639,,,116.3351344946645,112.57752631932436,80.8111425623216,3.7576081753401382,3.098824559535261,0.6587836158048774,,,,0.0,
2015-01-26 00:00:00+00:00,126.01777648925781,126.38652038574219,123.8053207397461,126.2943344116211,37915473,,,117.86731909727321,113.59358617801301,83.9052280322496,4.273732919260198,3.3338062314802483,0.9399266877799493,,,,0.0,
2015-01-27 00:00:00+00:00,127.2161865234375,127.2161865234375,122.6069107055664,125.37247467041016,26528814,,,119.02195841621736,114.4660964367091,80.64838545513207,4.555861979508265,3.5782173810858517,0.9776445984224131,,,,0.0,
2015-01-28 00:00:00+00:00,126.2021484375,126.2943344116211,124.17406463623047,126.2021484375,17591574,,,120.12660303487623,115.33543362195286,81.35002365098555,4.791169412923367,3.820807787453355,0.9703616254700118,,,,5.0,0.1127
2015-01-29 00:00:00+00:00,125.37247467041016,125.74121856689453,123.34439086914062,124.08187866210938,15876766,117.05272178649902,,120.73510697752748,115.98331843974223,73.96903684162777,4.751788537785245,4.007003937519733,0.7447846002655121,129.63695645597397,104.46848711702407,0.21501823242398846,0.0,
2015-01-30 00:00:00+00:00,124.91154479980469,124.91154479980469,119.38040924072266,121.68505096435547,31865802,117.93770408630371,,120.88125220627025,116.405668997121,66.61144066293443,4.475583209149249,4.100719791845637,0.3748634173036125,129.05680952071566,106.81859865189178,0.1885589603520732,0.0,
2015-02-02 00:00:00+00:00,119.74915313720703,126.1099624633789,119.74915313720703,125.18810272216797,19150517,118.96557388305663,,121.54384459333143,117.05621964342077,71.13114446295442,4.4876249499106535,4.1781008234586405,0.309524126452013,128.60786754739203,109.32328021872124,0.16210225109011434,0.0,
2015-02-03 00:00:00+00:00,124.91154479980469,126.57089233398438,122.6069107055664,124.54280853271484,15596398,119.66157569885254,,122.00522366092888,117.61078178336848,69.27094593729161,4.394441877560396,4.221369034278992,0.17307284328140415,128.76265157408574,110.56049982361935,0.15211358904611957,0.0,
2015-02-04 00:00:00+00:00,124.91154479980469,125.46466064453125,122.88346099853516,123.43657684326172,10304634,120.09945755004883,,122.22543184282624,118.04232215817538,66.08053886427348,4.183109684650859,4.2137171643533655,-0.03060747970250688,129.03230265505167,111.16661244504597,0.14875745964598183,0.0,
2015-02-05 00:00:00+00:00,126.2943344116211,126.2943344116211,122.6069107055664,124.63499450683594,19537497,120.46359100341797,,122.59613379113543,118.53066825807616,67.8101963034326,4.0654655330592675,4.184066838094546,-0.11860130503527877,129.51783891776228,111.40934308907367,0.15032339379767287,1.0,-0.3818
