session_ts,headline_count,sent_compound_mean
2015-06-08 00:00:00+00:00,3,0.16623333333333332
2015-06-09 00:00:00+00:00,3,0.20316666666666663
2015-06-10 00:00:00+00:00,7,0.1484857142857143
2015-06-11 00:00:00+00:00,13,0.06663846153846155
2015-06-12 00:00:00+00:00,4,0.241775
2015-06-15 00:00:00+00:00,7,0.12324285714285714
2015-06-16 00:00:00+00:00,5,0.14538
2015-06-17 00:00:00+00:00,3,0.47536666666666666
2015-06-18 00:00:00+00:00,3,-0.32843333333333335
2015-06-19 00:00:00+00:00,3,0.0
2015-06-22 00:00:00+00:00,4,0.186475
2015-06-23 00:00:00+00:00,2,-0.07655
2015-06-24 00:00:00+00:00,5,0.28676
2015-06-25 00:00:00+00:00,3,0.13396666666666665
2015-06-26 00:00:00+00:00,9,0.20115555555555556
2015-06-29 00:00:00+00:00,1,0.0
2015-06-30 00:00:00+00:00,5,-0.02944000000000001
2015-07-01 00:00:00+00:00,4,0.156225
2015-07-02 00:00:00+00:00,7,-0.038799999999999994
2015-07-06 00:00:00+00:00,2,0.0
2015-07-07 00:00:00+00:00,6,-0.10826666666666666
2015-07-08 00:00:00+00:00,7,0.13075714285714285
2015-07-09 00:00:00+00:00,5,0.08963999999999997
2015-07-10 00:00:00+00:00,6,0.17755
2015-07-13 00:00:00+00:00,2,0.21075
2015-07-14 00:00:00+00:00,2,-0.3982
2015-07-15 00:00:00+00:00,2,-0.05560000000000001
2015-07-16 00:00:00+00:00,3,0.15293333333333334
2015-07-17 00:00:00+00:00,12,0.13289166666666666
2015-07-20 00:00:00+00:00,4,-0.098625
2015-07-21 00:00:00+00:00,3,0.06413333333333336
2015-07-22 00:00:00+00:00,2,0.21075
2015-07-23 00:00:00+00:00,2,0.2502
2015-07-24 00:00:00+00:00,10,0.34783
2015-07-27 00:00:00+00:00,2,0.24695
2015-07-28 00:00:00+00:00,9,0.15387777777777778
2015-07-29 00:00:00+00:00,3,0.12040000000000001
2015-07-30 00:00:00+00:00,3,0.12040000000000001
2015-07-31 00:00:00+00:00,6,0.2759333333333333
2015-08-03 00:00:00+00:00,1,-0.128
2015-08-04 00:00:00+00:00,7,0.05984285714285714
2015-08-05 00:00:00+00:00,5,0.20598
2015-08-06 00:00:00+00:00,1,-0.5423
2015-08-07 00:00:00+00:00,8,-0.02328749999999999
2015-08-10 00:00:00+00:00,12,0.05824166666666667
2015-08-11 00:00:00+00:00,8,0.021212500000000002
2015-08-12 00:00:00+00:00,6,-0.1608166666666667
2015-08-13 00:00:00+00:00,6,0.06746666666666666
2015-08-14 00:00:00+00:00,3,0.1686
2015-08-17 00:00:00+00:00,4,0.050575
2015-08-18 00:00:00+00:00,3,-0.19063333333333332
2015-08-19 00:00:00+00:00,3,0.19783333333333333
2015-08-20 00:00:00+00:00,3,0.025733333333333334
2015-08-21 00:00:00+00:00,3,0.18463333333333334
2015-08-24 00:00:00+00:00,1,-0.0516
2015-08-25 00:00:00+00:00,2,0.2168
2015-08-26 00:00:00+00:00,10,0.14781
2015-08-27 00:00:00+00:00,2,0.43035
2015-08-28 00:00:00+00:00,8,0.2754875
2015-08-31 00:00:00+00:00,2,0.1909
2015-09-01 00:00:00+00:00,2,0.0
2015-09-02 00:00:00+00:00,3,0.15823333333333336
2015-09-03 00:00:00+00:00,5,0.19508
2015-09-04 00:00:00+00:00,7,0.08055714285714285
2015-09-08 00:00:00+00:00,1,0.5574
2015-09-09 00:00:00+00:00,5,0.0
2015-09-10 00:00:00+00:00,5,0.08808
2015-09-11 00:00:00+00:00,6,-0.03968333333333333
2015-09-14 00:00:00+00:00,3,-0.22150000000000003
2015-09-15 00:00:00+00:00,6,-0.36318333333333336
2015-09-16 00:00:00+00:00,3,0.032533333333333324
2015-09-17 00:00:00+00:00,6,0.2584166666666667
2015-09-18 00:00:00+00:00,4,0.0683
2015-09-21 00:00:00+00:00,5,0.16774
2015-09-22 00:00:00+00:00,6,0.044433333333333325
2015-09-23 00:00:00+00:00,6,0.09531666666666666
2015-09-24 00:00:00+00:00,4,0.050575
2015-09-25 00:00:00+00:00,11,0.09138181818181819
2015-09-28 00:00:00+00:00,4,-0.085
2015-09-29 00:00:00+00:00,5,0.35872000000000004
2015-09-30 00:00:00+00:00,3,0.06743333333333333
2015-10-01 00:00:00+00:00,1,0.5994
2015-10-02 00:00:00+00:00,1,0.0
2015-10-05 00:00:00+00:00,9,0.21881111111111112
2015-10-06 00:00:00+00:00,6,0.1556833333333333
2015-10-07 00:00:00+00:00,6,0.23548333333333335
2015-10-08 00:00:00+00:00,3,-0.11333333333333334
2015-10-09 00:00:00+00:00,6,0.12858333333333333
2015-10-12 00:00:00+00:00,6,0.0
2015-10-13 00:00:00+00:00,4,0.03610000000000001
2015-10-14 00:00:00+00:00,3,0.1698333333333333
2015-10-15 00:00:00+00:00,6,0.13303333333333334
2015-10-16 00:00:00+00:00,7,0.07055714285714286
2015-10-19 00:00:00+00:00,3,0.10086666666666666
2015-10-20 00:00:00+00:00,3,0.0593
2015-10-21 00:00:00+00:00,8,0.13806249999999998
2015-10-22 00:00:00+00:00,3,-0.12726666666666667
2015-10-23 00:00:00+00:00,5,0.18571999999999997
2015-10-26 00:00:00+00:00,6,0.0
2015-10-27 00:00:00+00:00,6,0.05666666666666667
2015-10-28 00:00:00+00:00,3,0.09866666666666667
2015-10-29 00:00:00+00:00,3,-0.10606666666666666
2015-10-30 00:00:00+00:00,4,-0.09644999999999998
2015-11-02 00:00:00+00:00,2,0.11205000000000001
2015-11-03 00:00:00+00:00,5,-0.4900399999999999
2015-11-04 00:00:00+00:00,8,-0.1070625
2015-11-05 00:00:00+00:00,5,0.12248
2015-11-06 00:00:00+00:00,7,0.02544285714285715
2015-11-09 00:00:00+00:00,4,0.22797499999999998
2015-11-10 00:00:00+00:00,6,0.09531666666666666
2015-11-11 00:00:00+00:00,1,-0.6369
2015-11-12 00:00:00+00:00,8,-0.0703625
2015-11-13 00:00:00+00:00,15,-0.12354
2015-11-16 00:00:00+00:00,2,-0.08594999999999997
2015-11-17 00:00:00+00:00,2,-0.32985
2015-11-18 00:00:00+00:00,3,-0.42819999999999997
2015-11-19 00:00:00+00:00,12,0.08440000000000002
2015-11-20 00:00:00+00:00,5,0.09676
2015-11-24 00:00:00+00:00,3,-0.19063333333333332
2015-11-25 00:00:00+00:00,8,0.005650000000000002
2015-11-27 00:00:00+00:00,1,0.2263
2015-11-30 00:00:00+00:00,1,0.0
2015-12-02 00:00:00+00:00,2,0.42255
2015-12-03 00:00:00+00:00,3,0.3337666666666667
2015-12-04 00:00:00+00:00,4,0.0
2015-12-07 00:00:00+00:00,4,0.074
2015-12-08 00:00:00+00:00,7,0.09621428571428571
2015-12-09 00:00:00+00:00,4,0.016274999999999984
2015-12-10 00:00:00+00:00,8,0.1936375
2015-12-11 00:00:00+00:00,3,0.28006666666666663
2015-12-14 00:00:00+00:00,9,0.2836777777777778
2015-12-15 00:00:00+00:00,4,0.0
2015-12-16 00:00:00+00:00,3,-0.1468
2015-12-17 00:00:00+00:00,5,0.08846000000000001
2015-12-18 00:00:00+00:00,11,0.006018181818181817
2015-12-21 00:00:00+00:00,7,0.08912857142857142
2015-12-23 00:00:00+00:00,4,-0.038275
2015-12-24 00:00:00+00:00,7,0.018042857142857138
2015-12-29 00:00:00+00:00,4,-0.26805
2015-12-30 00:00:00+00:00,8,0.053125
2015-12-31 00:00:00+00:00,6,0.22606666666666664
2016-01-04 00:00:00+00:00,3,0.19063333333333332
