Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_up_20_2,BB_dn_20_2,BB_width_20_2
2015-01-02 00:00:00+00:00,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,212818400,,,27.332500457763672,27.332500457763672,,0.0,0.0,0.0,,,
2015-01-05 00:00:00+00:00,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,257142000,,,27.214038848876953,27.275463386818213,0.0,-0.06142453794126013,-0.012284907588252026,-0.0491396303530081,,,
2015-01-06 00:00:00+00:00,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,263188400,,,27.11418680044321,27.222836508835947,0.02497410674706657,-0.10864970839273624,-0.03155786774914887,-0.07709184064358737,,,
2015-01-07 00:00:00+00:00,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,160423600,,,27.087004215759638,27.201700471144395,3.8761954445449476,-0.11469625538475725,-0.04818554527627055,-0.06651071010848669,,,
2015-01-08 00:00:00+00:00,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,237458000,,,27.223234312936942,27.2587967212383,13.810975030993333,-0.03556240830135948,-0.04566091788128834,0.01009850957992886,,,
2015-01-09 00:00:00+00:00,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,214798000,,,27.343121423878586,27.31388589255825,14.088151234435728,0.029235531320335184,-0.03068162804096364,0.05991715936129882,,,
2015-01-12 00:00:00+00:00,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,198603200,,,27.338410435589573,27.31378323385023,13.048766466050637,0.024627201739342297,-0.019619862084902455,0.04424706382424475,,,
2015-01-13 00:00:00+00:00,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,268367600,,,27.371731953987453,27.33165116505953,15.41079337404193,0.04008078892792355,-0.007679731882337255,0.047760520810260804,,,
2015-01-14 00:00:00+00:00,27.260000228881836,27.622499465942383,27.125,27.450000762939453,195826400,,,27.383773309210838,27.340417801939523,15.218028768650669,0.043355507271314764,0.0025273159483931483,0.04082819132292161,,,
2015-01-15 00:00:00+00:00,27.5,27.514999389648438,26.665000915527344,26.704999923706055,240056000,,,27.279346634517793,27.293349810959267,13.89041553253719,-0.014003176441473641,-0.0007787825295802097,-0.013224393911893432,,,
2015-01-16 00:00:00+00:00,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,314053200,,,27.15906245473696,27.234397933550607,13.536208492798082,-0.07533547881364555,-0.015690121786393278,-0.05964535702725227,,,
2015-01-20 00:00:00+00:00,26.959999084472656,27.24250030517578,26.625,27.18000030517578,199599600,,,27.16228366249678,27.230368479596915,20.699107677677944,-0.06808481710013581,-0.026169060849141786,-0.04191575625099402,,,
2015-01-21 00:00:00+00:00,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,194303600,,,27.196932447180266,27.242007907992658,22.793269684860917,-0.045075460812391555,-0.02995034084179174,-0.015125119970599815,,,
2015-01-22 00:00:00+00:00,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,215185600,,,27.335865975532492,27.305562906027998,29.66194254790453,0.030303069504494573,-0.01789965877253448,0.04820272827702905,,,
2015-01-23 00:00:00+00:00,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,185859200,,,27.475732877640326,27.37515090108025,31.00715581326716,0.1005819765600755,0.005796668293987519,0.09478530826608798,,,
2015-01-26 00:00:00+00:00,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,222460000,,,27.598696991623395,27.441806361632104,31.299892451485448,0.15689062999129177,0.036015460633448376,0.1208751693578434,,,
2015-01-27 00:00:00+00:00,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,382274800,,,27.550435892513967,27.430191064282475,27.19847659148354,0.12024482823149185,0.05286133415305708,0.06738349407843477,,,
2015-01-28 00:00:00+00:00,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,585908400,,,27.746907199765424,27.533695384679955,40.320251373797134,0.21321181508546871,0.08493143033953941,0.1282803847459293,,,
2015-01-29 00:00:00+00:00,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,337745600,,,28.051229227719933,27.69601427333105,46.37647681904972,0.3552149543888845,0.13898813514940844,0.21622681923947606,,,
2015-01-30 00:00:00+00:00,29.600000381469727,30.0,29.212499618530273,29.290000915527344,334982000,27.66037521362305,,28.24180948738261,27.81408735793818,44.04357693953145,0.42772212944442956,0.1967349340084127,0.23098719543601687,29.456897094615442,25.863853332630654,0.12989859082660501
2015-02-02 00:00:00+00:00,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,250956400,27.776625156402588,,28.459607922147516,27.950636391672724,46.49244218208567,0.5089715304747919,0.25918225330168854,0.2497892771731034,29.77353347506735,25.779716837737826,0.14378336514394505
