Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_up_20_2,BB_dn_20_2,BB_width_20_2,headline_count,sent_compound_mean
2015-02-12 00:00:00+00:00,1567.800048828125,1575.800048828125,1566.199951171875,1570.199951171875,69529000,1532.429998779297,,1539.0629899145222,1528.5969432274871,42.95174781469807,10.466046687035032,8.963892208978308,1.502154478056724,1574.3882176139798,1490.4717799446141,0.05476037256919522,10.0,0.10339000000000001
2015-02-13 00:00:00+00:00,1568.800048828125,1571.5999755859375,1558.199951171875,1561.5999755859375,39674000,1535.25,,1542.5302184793554,1531.041612291076,41.559617418197696,11.488606188279391,9.468835004838525,2.0197711834408665,1577.083508411202,1493.416491588798,0.05449732409861853,5.0,-0.1673
2015-02-16 00:00:00+00:00,1570.0,1570.4000244140625,1558.800048828125,1565.800048828125,30191000,1538.4,,1546.1101923791662,1533.6163112938204,42.53914237955673,12.49388108534572,10.073844220939964,2.4200368644057555,1579.4251724414653,1497.374827558535,0.05333485756820749,5.0,-0.021179999999999997
2015-02-17 00:00:00+00:00,1550.0,1565.199951171875,1548.800048828125,1560.4000244140625,35560500,1541.770001220703,,1548.3086280768425,1535.600290043468,41.574311779717654,12.708338033374503,10.600742983426873,2.10759504994763,1577.8700393762895,1505.6699630651167,0.04682934306284858,3.0,0.20413333333333336
2015-02-18 00:00:00+00:00,1572.0,1591.800048828125,1570.4000244140625,1591.800048828125,63776000,1544.770001220703,,1554.999615884732,1539.7632351386278,48.84051366092371,15.23638074610426,11.52787053596235,3.7085102101419096,1586.8572947109963,1502.68270773041,0.05449004506435922,4.0,-0.04209999999999997
2015-02-19 00:00:00+00:00,1587.0,1600.5999755859375,1587.0,1599.5999755859375,45424500,1548.8700012207032,,1561.8612096849174,1544.195586282873,50.48777053231575,17.665623402044503,12.755421109178782,4.910202292865721,1595.5396850450454,1502.200317396361,0.06026288040643909,4.0,0.100475
2015-02-20 00:00:00+00:00,1601.0,1619.800048828125,1601.0,1615.5999755859375,45417500,1553.8,,1570.1287121312282,1549.484800305322,53.77567981729978,20.643911825906116,14.333119252524249,6.3107925733818675,1606.7088129878173,1500.8911870121826,0.06810247520635516,6.0,0.12653333333333333
2015-02-23 00:00:00+00:00,1629.5999755859375,1636.800048828125,1617.199951171875,1626.0,44250000,1558.25,,1578.72429488027,1555.1525928752983,55.82894108347502,23.571702004971712,16.180835803013743,7.390866201957969,1619.519769030436,1496.980230969564,0.07863920299109387,3.0,0.3734
2015-02-24 00:00:00+00:00,1630.0,1640.199951171875,1620.4000244140625,1640.199951171875,47249500,1563.0099975585938,,1588.1820881559015,1561.4523971935632,58.53707884643041,26.72969096233828,18.290606834878652,8.43908412745963,1633.9710799954078,1492.0489151217798,0.09080054836201237,3.0,0.0
2015-02-25 00:00:00+00:00,1645.0,1645.800048828125,1619.5999755859375,1625.4000244140625,42739500,1566.0299987792969,,1593.9079245033108,1566.1892584691557,54.76814615421969,27.71866603415515,20.176218674733953,7.542447359421196,1642.2908454510896,1489.7691521075042,0.09739385162638928,5.0,0.13043999999999997
2015-02-26 00:00:00+00:00,1620.0,1631.800048828125,1616.5999755859375,1625.199951171875,41796000,1569.1099975585937,,1598.7220824523206,1570.5604208915793,54.71685734591191,28.161661560741322,21.773307251935428,6.388354308805894,1649.8044895059236,1488.4155056112638,0.10285383698132557,6.0,-0.014999999999999994
2015-02-27 00:00:00+00:00,1636.800048828125,1639.0,1610.5999755859375,1612.5999755859375,51051500,1572.4499938964843,,1600.8571429344156,1573.6744619800502,51.44918541389187,27.182680954365424,22.85518199242143,4.327498961943995,1654.5987906827374,1490.3011971102312,0.10448509918295187,4.0,0.0
2015-03-02 00:00:00+00:00,1623.0,1633.800048828125,1617.199951171875,1625.0,31435000,1577.2499938964843,,1604.5714286368132,1577.4763536852317,54.33918938273305,27.09507495158141,23.703160584253425,3.391914367327985,1659.9260504261563,1494.5739373668123,0.10483570372433688,3.0,0.10606666666666666
2015-03-03 00:00:00+00:00,1637.800048828125,1638.5999755859375,1614.0,1627.199951171875,40661000,1582.009991455078,,1608.0527397960534,1581.1595831286868,54.852652604885755,26.89315666736661,24.341159800876063,2.5519968664905477,1664.6787710067683,1499.3412119033878,0.10451107135632483,3.0,0.14049999999999999
2015-03-04 00:00:00+00:00,1619.0,1624.800048828125,1605.800048828125,1622.4000244140625,35366500,1587.6299926757813,,1610.2600143526702,1584.2144306313073,53.44062399200836,26.045583721362846,24.682044584973422,1.3635391363894236,1664.785108347963,1510.4748770035997,0.09719533648031542,1.0,0.2023
2015-03-05 00:00:00+00:00,1618.0,1621.5999755859375,1608.0,1612.5999755859375,36651000,1590.9799926757812,,1610.6200083885574,1586.3170635909096,50.57786574444917,24.302944797647797,24.606224627508297,-0.30327982986050017,1666.2463395462225,1515.7136458053399,0.09461633360185132,47.0,0.03803191489361702
2015-03-06 00:00:00+00:00,1615.5999755859375,1638.0,1614.199951171875,1638.0,43350000,1596.339990234375,,1614.8323147903177,1590.1454292508422,57.00634309837198,24.686885539475497,24.62235680990174,0.06452872957375888,1668.7765658807218,1523.903414588028,0.09075331832752215,0.0,
2015-03-09 00:00:00+00:00,1632.0,1639.4000244140625,1622.0,1638.5999755859375,34455000,1602.039990234375,,1618.488877989644,1593.7346549052936,57.148131437130125,24.754223084350315,24.648730064791454,0.10549301955886037,1668.3931121522164,1535.6868683165335,0.08283578727411685,2.0,0.0
2015-03-10 00:00:00+00:00,1640.5999755859375,1649.0,1627.4000244140625,1635.5999755859375,46329500,1606.8199890136718,,1621.1213545429198,1596.8357897705264,56.15096937831186,24.2855647723934,24.576097006311844,-0.2905322339184444,1667.9210170110068,1545.7189610163368,0.07605211338557116,0.0,
2015-03-11 00:00:00+00:00,1620.0,1637.5999755859375,1615.5999755859375,1631.5999755859375,39888000,1611.2699890136719,,1622.7334500879995,1599.410914645742,54.77851663892908,23.322535442257504,24.32538469350098,-1.0028492512434752,1665.223442277985,1557.3165357493588,0.06697009642355513,1.0,0.0
2015-03-12 00:00:00+00:00,1631.199951171875,1655.4000244140625,1630.800048828125,1651.5999755859375,46460500,1615.339990234375,,1627.174454010759,1603.2767710116823,60.03798884670156,23.89768299907678,24.23984435461614,-0.34216135553936056,1668.5240666518378,1562.155913816912,0.06584877083337261,2.0,0.2553
2015-03-13 00:00:00+00:00,1658.0,1660.0,1651.4000244140625,1651.4000244140625,67021500,1619.8299926757813,,1630.9014648420366,1606.8414564488955,59.96290290159451,24.06000839314106,24.203877162321124,-0.14386876918006308,1668.915799130981,1570.7441862205817,0.060606121231420444,3.0,0.24533333333333332
2015-03-16 00:00:00+00:00,1648.0,1657.0,1647.199951171875,1656.0,30516500,1624.339990234375,,1634.7627779432617,1610.4828300452737,61.16616181825778,24.279947897987995,24.219091309454498,0.06085658853349685,1668.8891019061373,1579.7908785626125,0.054851954565662595,1.0,0.0
2015-03-17 00:00:00+00:00,1664.0,1673.800048828125,1662.0,1667.5999755859375,38008000,1629.6999877929688,1567.7759985351563,1639.8146545036734,1614.7137297149525,64.0965111198067,25.10092478872093,24.395458005307788,0.7054667834131436,1667.0756808313793,1592.3242947545584,0.04586818840077023,3.0,0.13053333333333333
2015-03-18 00:00:00+00:00,1667.0,1696.0,1666.0,1692.5999755859375,50194500,1634.7399841308593,1571.5999975585937,1647.9354731317142,1620.4830812609514,69.44738882520227,27.452391870762767,25.006844778398786,2.445547092363981,1677.4074828477237,1592.0724854139949,0.05220096055771147,1.0,0.0
2015-03-19 00:00:00+00:00,1697.800048828125,1713.4000244140625,1675.0,1698.199951171875,61036000,1639.6699829101562,1576.3639965820312,1655.6684697532773,1626.2398864395384,70.50768700348624,29.428583313738955,25.89119248546682,3.537390828272134,1687.6912453699679,1591.6487204503446,0.05857430209776901,3.0,0.09866666666666667
2015-03-20 00:00:00+00:00,1710.0,1719.5999755859375,1698.5999755859375,1719.5999755859375,49483500,1644.8699829101563,1581.1279956054686,1665.504086035225,1633.155448598531,74.19341319624678,32.34863743669416,27.18268147571229,5.165955960981872,1703.3099409519918,1586.4300248683207,0.07105723692329982,4.0,0.2553
2015-03-23 00:00:00+00:00,1720.800048828125,1754.199951171875,1717.800048828125,1748.199951171875,45977500,1650.97998046875,1585.8759936523438,1678.226526825479,1641.6772636039639,78.12753684207253,36.54926322151505,29.055997824872843,7.4932653966422045,1724.674514991928,1577.285445945572,0.08927368641048503,3.0,0.0
2015-03-24 00:00:00+00:00,1746.199951171875,1756.5999755859375,1735.4000244140625,1737.800048828125,46357000,1655.8599853515625,1590.1959936523438,1687.3916840566553,1648.7974699168647,73.72617167171003,38.594214139790665,30.96364108785641,7.630573051934256,1738.8843029984228,1572.8356677047022,0.1002793936459948,2.0,0.148
2015-03-25 00:00:00+00:00,1736.0,1747.5999755859375,1714.0,1739.0,42150000,1661.5399841308595,1594.8999926757813,1695.331424971016,1655.4791388119118,73.9088117667054,39.852286159104324,32.741370102105996,7.110916056998327,1751.0781352071044,1572.0018330546145,0.10777730530882382,0.0,
2015-03-26 00:00:00+00:00,1728.199951171875,1737.5999755859375,1711.0,1721.0,47554500,1666.3299865722656,1599.7359936523437,1699.2804365139366,1660.3325359369553,66.44703909056128,38.94790057698128,33.982676197081055,4.965224379900228,1757.9092825433404,1574.7506906011909,0.1099173593574446,8.0,0.169175
2015-03-27 00:00:00+00:00,1698.4000244140625,1723.199951171875,1680.4000244140625,1696.199951171875,53216000,1670.5099853515626,1603.5559936523437,1698.806515692081,1662.9893815099124,57.790107070467755,35.8171341821685,34.34956779409855,1.4675663880699545,1759.3540217285538,1581.6659489745714,0.10636756099161392,7.0,0.19184285714285715
2015-03-30 00:00:00+00:00,1688.5999755859375,1691.0,1670.0,1685.199951171875,39951000,1673.5199829101562,1607.2039916992187,1696.7131980735876,1664.63460889228,54.404415771769465,32.07858918130751,33.89537207154034,-1.8167828902328367,1759.917391401858,1587.1225744184544,0.10325231771832395,3.0,0.14049999999999999
2015-03-31 00:00:00+00:00,1715.199951171875,1721.5999755859375,1676.5999755859375,1676.5999755859375,51328500,1675.9899841308593,1610.8759912109374,1693.6188561524107,1665.5209323510694,51.84696987693657,28.097923801341267,32.73588241750053,-4.63795861615926,1759.5909861595196,1592.388982102199,0.09976312844377101,3.0,-0.0453
2015-04-01 00:00:00+00:00,1653.5999755859375,1659.800048828125,1638.4000244140625,1647.199951171875,55307000,1677.22998046875,1613.1839892578125,1686.4774861554051,1664.163822634092,44.19789299887678,22.313663521313174,30.65143863826306,-8.337775116949885,1758.1777689862529,1596.2821919512471,0.09652556830027532,4.0,0.0754
2015-04-02 00:00:00+00:00,1650.0,1690.0,1646.0,1675.4000244140625,50813000,1680.3699829101563,1616.339990234375,1684.7732612721215,1664.9961338770527,51.57730608089299,19.777127395068874,28.476576389624224,-8.69944899455535,1755.4190266843825,1605.32093913593,0.08932442799799625,9.0,0.0980111111111111
2015-04-03 00:00:00+00:00,1660.4000244140625,1685.199951171875,1660.199951171875,1685.199951171875,25513000,1682.72998046875,1619.7039892578125,1684.8389058720836,1666.4927129359285,53.86079349659189,18.34619293615515,26.45049969893041,-8.104306762775263,1755.0893562280996,1610.3706047094004,0.08600236116217864,6.0,-0.03326666666666666
2015-04-06 00:00:00+00:00,1667.0,1675.199951171875,1660.4000244140625,1666.5999755859375,22308000,1684.12998046875,1622.2959887695313,1682.032916597292,1666.5006583174106,49.125659266112585,15.532258279881262,24.266851415120584,-8.734593135239322,1753.9326289072783,1614.327332030222,0.08289460938056546,8.0,0.031575000000000006
2015-04-07 00:00:00+00:00,1686.0,1689.4000244140625,1670.4000244140625,1682.0,31657000,1686.4499816894531,1625.0359887695313,1682.027852505401,1667.648757701306,52.82374304924827,14.379094804094848,22.28930009291544,-7.910205288820592,1752.4414859951246,1620.4584773837817,0.0782608497401891,1.0,0.0
2015-04-08 00:00:00+00:00,1678.199951171875,1686.5999755859375,1671.4000244140625,1674.4000244140625,36096500,1688.5899841308594,1627.2239892578125,1680.854340491349,1668.1488515318806,50.85893257767611,12.705488959468312,20.372537866226015,-7.667048906757703,1749.6865593373038,1627.493408924415,0.07236401468754615,2.0,0.1591
2015-04-09 00:00:00+00:00,1680.199951171875,1681.4000244140625,1669.4000244140625,1673.4000244140625,28207000,1689.6799865722655,1629.419990234375,1679.7075226333047,1668.5378273009312,50.59227850720629,11.169695332373522,18.531969359455516,-7.362274027081995,1748.7419017601578,1630.6180713843733,0.06990899538048861,1.0,0.0
2015-04-10 00:00:00+00:00,1677.199951171875,1682.0,1664.4000244140625,1665.199951171875,39371000,1690.3699829101563,1631.80798828125,1677.4755885623156,1668.2905772172974,48.35349912384817,9.18501134501821,16.662577756568055,-7.477566411549844,1747.8501697086265,1632.889796111686,0.06800900084549748,3.0,-0.06939999999999998
2015-04-13 00:00:00+00:00,1665.199951171875,1670.0,1640.5999755859375,1649.5999755859375,35391000,1690.049981689453,1634.2199877929688,1673.1870327197958,1666.906088207567,44.33414502923481,6.280944512228643,14.586251107700173,-8.30530659547153,1748.4004945355928,1631.6994688433133,0.06905181915130087,3.0,0.025733333333333334
2015-04-14 00:00:00+00:00,1643.199951171875,1659.199951171875,1642.0,1657.0,23417500,1689.5199829101562,1636.7199877929688,1670.6967199936732,1666.1723038958955,46.60165935417189,4.524416097777703,12.57388410571568,-8.049468007937977,1748.9123387911332,1630.1276270291792,0.07030678119435455,1.0,0.0
2015-04-15 00:00:00+00:00,1650.0,1662.4000244140625,1646.4000244140625,1654.5999755859375,26669000,1687.6199829101563,1639.6119873046875,1668.2202977770985,1665.3150943914543,45.94793547593674,2.9052033856441994,10.640147961701384,-7.734944576057185,1748.995646281562,1626.2443195387507,0.07273635533228105,15.0,0.16898
2015-04-16 00:00:00+00:00,1657.0,1664.0,1649.199951171875,1661.800048828125,24015500,1685.7999877929688,1641.9359887695311,1667.2325671695642,1665.0547206460226,48.291417043539006,2.177846523541575,8.947687674069423,-6.7698411505278475,1748.007793837041,1623.5921817488966,0.07380211946200567,4.0,0.050575
2015-04-17 00:00:00+00:00,1661.800048828125,1681.0,1654.800048828125,1659.4000244140625,37582000,1682.789990234375,1644.50798828125,1666.0275605917948,1664.63585425847,47.55134249856626,1.3917063333246915,7.436491405920477,-6.0447850725957855,1743.9281772268082,1621.6518032419417,0.07266288407612653,7.0,0.11317142857142858
2015-04-20 00:00:00+00:00,1644.0,1662.199951171875,1635.0,1652.4000244140625,29700500,1677.9999938964843,1647.0639892578124,1663.9310165644513,1663.7294964922178,45.36751863414474,0.20152007223350665,5.989497139183083,-5.787977066949576,1732.1753928594874,1623.8245949334812,0.06457139351616133,4.0,0.118825
2015-04-21 00:00:00+00:00,1664.800048828125,1689.4000244140625,1657.199951171875,1689.4000244140625,44515500,1675.5799926757813,1650.0519897460938,1667.8493254643915,1665.6310170790211,56.68978839199922,2.218308385370392,5.235259388420545,-3.0169510030501527,1722.32208867773,1628.8378966738326,0.05579213908767791,2.0,0.0
2015-04-22 00:00:00+00:00,1691.5999755859375,1704.800048828125,1679.4000244140625,1692.4000244140625,41978000,1673.2499938964843,1653.0479907226563,1671.6263560720333,1667.6139065112463,57.45960678890367,4.01244956078699,4.990697422893834,-0.9782478621068433,1710.3278637639187,1636.1721240290499,0.04431838637703079,8.0,-0.046662499999999996
2015-04-23 00:00:00+00:00,1700.0,1703.800048828125,1680.5999755859375,1695.5999755859375,29537000,1671.9799926757812,1655.5559912109375,1675.3146052280185,1669.6869486649273,58.310800326756706,5.62765656309125,5.118089250933317,0.5095673121579329,1703.4939013768003,1640.4660839747621,0.03769651411986728,5.0,-0.059199999999999996
2015-04-24 00:00:00+00:00,1691.199951171875,1693.800048828125,1677.4000244140625,1682.5999755859375,26116500,1671.2999938964845,1657.9759912109375,1676.435431436929,1670.6434691775946,53.61710532212844,5.791962259334468,5.252863852613547,0.539098406720921,1701.1567758231895,1641.4432119697794,0.03572881234457094,4.0,0.051074999999999995
2015-04-27 00:00:00+00:00,1680.5999755859375,1684.5999755859375,1663.4000244140625,1668.0,31513500,1670.4399963378905,1660.019990234375,1675.1376727543247,1670.447656645921,48.860299245205184,4.6900161084038245,5.140294303771603,-0.4502781953677788,1699.593562553916,1641.2864301218651,0.03490525404077829,5.0,-0.014960000000000006
2015-04-28 00:00:00+00:00,1676.800048828125,1707.0,1676.199951171875,1703.0,56558000,1671.7599975585938,1662.8719897460937,1679.4241846382747,1672.8589413388156,58.39055587041926,6.565243299459098,5.425284102909102,1.139959196549996,1704.2837700447385,1639.236225072449,0.038909619243960615,7.0,-0.020628571428571434
2015-04-30 00:00:00+00:00,1676.199951171875,1688.0,1667.0,1671.5999755859375,50572000,1672.979998779297,1664.46798828125,1678.2204601686844,1672.7656846163802,49.48142678556125,5.454775552304227,5.431182392788127,0.02359315951609986,1703.3863402522734,1642.5736573063205,0.036349916311208375,1.0,-0.128
2015-05-01 00:00:00+00:00,1659.5999755859375,1663.0,1642.4000244140625,1663.0,37228500,1672.3599975585937,1665.7359887695313,1675.8788509119638,1672.0423005707223,47.35049718926414,3.836550341241491,5.1122559824788,-1.275705641237309,1703.0628087780788,1641.6571863391086,0.036717945016990085,17.0,-0.006594117647058826
2015-05-07 00:00:00+00:00,1650.199951171875,1653.199951171875,1640.800048828125,1642.800048828125,40812500,1670.2400024414062,1666.279990234375,1670.789804437527,1669.8762078490483,42.69910031728891,0.9135965884786401,4.2725241036787684,-3.3589275152001283,1702.9964754985162,1637.4835293842962,0.03922367205818276,2.0,0.10115
2015-05-08 00:00:00+00:00,1642.4000244140625,1669.5999755859375,1638.0,1655.800048828125,44073500,1669.7000061035155,1666.8759912109374,1668.4836881899266,1668.833529403054,46.351624852816,-0.34984121312731986,3.348051040317551,-3.697892253444871,1703.0596620018641,1636.340350205167,0.03995886180320276,4.0,0.09545
2015-05-11 00:00:00+00:00,1680.0,1680.0,1643.0,1647.0,55217000,1667.9500061035155,1667.0119921875,1665.1785053914764,1667.2162309287537,44.29338046061771,-2.0377255372773107,2.270895724798579,-4.3086212620758895,1702.251661656973,1633.648350550058,0.04113031617007436,1.0,-0.2263
2015-05-12 00:00:00+00:00,1647.0,1656.800048828125,1638.4000244140625,1656.800048828125,35281500,1667.0700073242188,1667.6399926757813,1663.8895120740376,1666.4446618842626,47.11003200868271,-2.5551498102249752,1.3056866177938682,-3.8608364280188434,1701.5773607102606,1632.562653938177,0.04139880537042219,5.0,-0.0508
2015-05-13 00:00:00+00:00,1642.4000244140625,1645.199951171875,1630.4000244140625,1639.199951171875,47919000,1665.3600036621094,1667.9199926757813,1660.0911180890896,1664.4265351648264,42.91348911667831,-4.335417075736814,0.17746587908773184,-4.512882954824546,1701.877588444778,1628.8424188794409,0.0438554843425647,6.0,0.223
2015-05-14 00:00:00+00:00,1630.199951171875,1637.5999755859375,1630.0,1635.800048828125,32055500,1663.8900085449218,1668.383994140625,1656.3540305104796,1662.3060546954412,42.132700254938555,-5.952024184961601,-1.048432133722135,-4.903592051239467,1702.727955513003,1625.0520615768405,0.04668331051767683,2.0,0.0
2015-05-15 00:00:00+00:00,1643.800048828125,1659.199951171875,1634.0,1659.199951171875,34929000,1664.3700073242187,1669.0679931640625,1656.7918644583865,1662.0759729529548,49.00915064594653,-5.284108494568272,-1.8955674058913625,-3.38854108867691,1702.6982783575866,1626.0417362908508,0.046057392123987635,9.0,0.06509999999999999
2015-05-18 00:00:00+00:00,1656.0,1670.4000244140625,1652.4000244140625,1670.4000244140625,31012500,1665.0400085449219,1669.9319946289063,1658.8854275284905,1662.6925693574813,51.95219080417224,-3.8071418289907797,-2.277882290511246,-1.5292595384795336,1703.2942378325777,1626.785779257266,0.045949922033508554,4.0,0.21389999999999998
2015-05-19 00:00:00+00:00,1672.0,1679.800048828125,1666.0,1672.800048828125,34227000,1665.9500122070312,1670.9399951171874,1661.026138497665,1663.441271540492,52.583745067940136,-2.4151330428269375,-2.3053324409743845,-0.10980060185255303,1704.0240276066122,1627.8759968074503,0.045708472788017145,4.0,-0.28595
2015-05-20 00:00:00+00:00,1680.0,1695.0,1679.800048828125,1681.0,39659000,1666.910009765625,1672.3079956054687,1664.099040267255,1664.741918093048,54.77116791929139,-0.6428778257929935,-1.9728415179381065,1.329963692145113,1705.5080561065527,1628.3119634246975,0.046310893947243886,6.0,-0.13063333333333335
2015-05-21 00:00:00+00:00,1686.4000244140625,1690.0,1674.0,1684.5999755859375,26464000,1668.1700073242187,1673.2399951171874,1667.2530303162832,1666.2128853147435,55.736603290172354,1.0401450015397131,-1.3702442140425426,2.4103892155822555,1707.3762816479132,1628.9637330005241,0.04700513035428834,11.0,0.09255454545454546
2015-05-22 00:00:00+00:00,1687.800048828125,1687.800048828125,1667.199951171875,1669.199951171875,29789500,1669.0100036621093,1673.8519946289061,1667.5525566017589,1666.4341494523087,50.746385665850376,1.1184071494501495,-0.8725139413440042,1.9909210907941537,1707.5071212343914,1630.5128860898271,0.046131679843515044,2.0,0.29295
