session_ts,headline_count,sent_compound_mean
2015-07-13 00:00:00+00:00,1,0.3818
2015-07-14 00:00:00+00:00,4,-0.2801
2015-07-15 00:00:00+00:00,2,-0.08415000000000003
2015-07-16 00:00:00+00:00,1,0.0
2015-07-17 00:00:00+00:00,1,0.6901
2015-07-20 00:00:00+00:00,2,0.07655
2015-07-21 00:00:00+00:00,2,0.08895
2015-07-22 00:00:00+00:00,2,0.41000000000000003
2015-07-23 00:00:00+00:00,1,0.0
2015-07-24 00:00:00+00:00,1,0.0
2015-07-27 00:00:00+00:00,3,-0.1253
2015-07-28 00:00:00+00:00,5,0.18062
2015-07-29 00:00:00+00:00,1,-0.1027
2015-07-30 00:00:00+00:00,1,0.0
2015-07-31 00:00:00+00:00,4,0.1851
2015-08-03 00:00:00+00:00,5,0.17616
2015-08-04 00:00:00+00:00,1,0.0
2015-08-05 00:00:00+00:00,3,0.33536666666666665
2015-08-06 00:00:00+00:00,1,0.4019
2015-08-07 00:00:00+00:00,3,0.3635333333333333
2015-08-10 00:00:00+00:00,1,0.0
2015-08-11 00:00:00+00:00,2,-0.3953
2015-08-12 00:00:00+00:00,3,-0.16463333333333333
2015-08-14 00:00:00+00:00,3,0.6409333333333334
2015-08-17 00:00:00+00:00,2,0.2621
2015-08-18 00:00:00+00:00,1,0.4404
2015-08-20 00:00:00+00:00,2,0.0
2015-08-25 00:00:00+00:00,2,0.26495
2015-08-26 00:00:00+00:00,2,-0.23835
2015-08-28 00:00:00+00:00,11,-0.19020909090909088
2015-09-01 00:00:00+00:00,4,0.0
2015-09-02 00:00:00+00:00,5,-0.09902
2015-09-03 00:00:00+00:00,6,-0.07105
2015-09-04 00:00:00+00:00,2,0.0
2015-09-08 00:00:00+00:00,2,-0.1591
2015-09-09 00:00:00+00:00,2,-0.148
2015-09-10 00:00:00+00:00,1,0.5994
2015-09-11 00:00:00+00:00,5,-0.0933
2015-09-17 00:00:00+00:00,1,0.0
2015-09-18 00:00:00+00:00,1,-0.3612
2015-09-22 00:00:00+00:00,4,0.37815
2015-09-23 00:00:00+00:00,3,0.22870000000000001
2015-09-25 00:00:00+00:00,2,0.553
2015-09-28 00:00:00+00:00,4,0.142975
2015-09-30 00:00:00+00:00,3,0.0
2015-10-02 00:00:00+00:00,3,0.11333333333333334
2015-10-05 00:00:00+00:00,1,0.7717
2015-10-06 00:00:00+00:00,2,0.21075
2015-10-07 00:00:00+00:00,1,-0.6486
2015-10-08 00:00:00+00:00,1,0.5859
2015-10-09 00:00:00+00:00,1,0.0
2015-10-12 00:00:00+00:00,4,-0.119175
2015-10-13 00:00:00+00:00,1,0.5859
2015-10-15 00:00:00+00:00,2,0.0
2015-10-16 00:00:00+00:00,3,0.11006666666666666
2015-10-19 00:00:00+00:00,1,-0.5859
2015-10-22 00:00:00+00:00,4,-0.10199999999999998
2015-10-23 00:00:00+00:00,1,0.3612
2015-10-26 00:00:00+00:00,1,-0.5106
2015-10-27 00:00:00+00:00,3,0.17020000000000002
2015-10-28 00:00:00+00:00,7,0.1362142857142857
2015-10-29 00:00:00+00:00,1,0.0
2015-10-30 00:00:00+00:00,2,-0.42405
2015-11-02 00:00:00+00:00,6,0.10625
2015-11-03 00:00:00+00:00,4,0.021574999999999983
2015-11-04 00:00:00+00:00,1,0.5106
2015-11-05 00:00:00+00:00,1,0.3612
2015-11-06 00:00:00+00:00,3,0.44103333333333333
2015-11-09 00:00:00+00:00,1,0.0
2015-11-11 00:00:00+00:00,2,0.43445
2015-11-12 00:00:00+00:00,1,0.0
2015-11-13 00:00:00+00:00,2,0.0129
2015-11-16 00:00:00+00:00,1,-0.2732
2015-11-18 00:00:00+00:00,2,0.27115
2015-11-19 00:00:00+00:00,4,0.024550000000000002
2015-11-20 00:00:00+00:00,1,0.0
2015-11-24 00:00:00+00:00,2,-0.14579999999999999
2015-11-25 00:00:00+00:00,1,0.0
2015-11-27 00:00:00+00:00,14,-0.02944285714285715
2015-11-30 00:00:00+00:00,2,0.5654
2015-12-01 00:00:00+00:00,2,0.0
2015-12-02 00:00:00+00:00,1,0.5267
2015-12-03 00:00:00+00:00,2,0.61875
2015-12-04 00:00:00+00:00,8,0.24686249999999998
2015-12-07 00:00:00+00:00,1,0.3612
2015-12-09 00:00:00+00:00,1,0.0
2015-12-14 00:00:00+00:00,1,0.5106
2015-12-15 00:00:00+00:00,1,0.0
2015-12-16 00:00:00+00:00,1,0.0
2015-12-18 00:00:00+00:00,4,0.20095
2015-12-21 00:00:00+00:00,2,-0.148
2015-12-22 00:00:00+00:00,2,0.26335
2015-12-23 00:00:00+00:00,3,0.1589
2015-12-24 00:00:00+00:00,1,0.5267
2015-12-29 00:00:00+00:00,1,0.2023
2015-12-30 00:00:00+00:00,1,0.0516
2015-12-31 00:00:00+00:00,2,-0.28595
2016-01-04 00:00:00+00:00,4,0.21380000000000002
2016-01-05 00:00:00+00:00,4,-0.03875000000000001
2016-01-06 00:00:00+00:00,2,0.0129
2016-01-07 00:00:00+00:00,1,0.5267
2016-01-08 00:00:00+00:00,1,0.4767
2016-01-11 00:00:00+00:00,4,0.059525
2016-01-12 00:00:00+00:00,4,0.14602500000000002
2016-01-13 00:00:00+00:00,2,-0.5003
2016-01-14 00:00:00+00:00,1,-0.5994
2016-01-15 00:00:00+00:00,8,0.1271
2016-01-19 00:00:00+00:00,4,0.1101
2016-01-20 00:00:00+00:00,1,0.4939
2016-01-21 00:00:00+00:00,2,0.2202
2016-01-22 00:00:00+00:00,2,-0.1591
2016-01-25 00:00:00+00:00,1,0.0
2016-01-26 00:00:00+00:00,1,-0.6249
2016-01-27 00:00:00+00:00,2,0.2553
2016-01-28 00:00:00+00:00,2,0.28595
2016-01-29 00:00:00+00:00,17,-0.3614176470588235
2016-02-01 00:00:00+00:00,3,-0.5521666666666666
2016-02-02 00:00:00+00:00,3,0.03423333333333333
2016-02-04 00:00:00+00:00,2,0.0
2016-02-05 00:00:00+00:00,3,-0.35650000000000004
2016-02-08 00:00:00+00:00,2,0.0258
2016-02-09 00:00:00+00:00,1,0.0
2016-02-10 00:00:00+00:00,2,-0.46530000000000005
2016-02-11 00:00:00+00:00,4,-0.2182
2016-02-12 00:00:00+00:00,25,-0.08551199999999999
2016-02-16 00:00:00+00:00,7,0.2228142857142857
